"Powertrain","chemistry","share_units","year"
"BEV","NMC 622",0.104879135798822,2031
"BEV","NMC 622",0.0976431637549668,2032
"BEV","NMC 622",0.0897910907486625,2033
"BEV","NMC 622",0.0817459073662326,2034
"BEV","NMC 622",0.0740679893491674,2035
"BEV","NMC 622",0.0671007994813583,2036
"BEV","NMC 622",0.0605722565554975,2037
"BEV","NMC 622",0.0540819247663992,2038
"BEV","NMC 622",0.0474991578562536,2039
"BEV","NMC 622",0.0411281169183893,2040
"BEV","NMC 622",0.0364569509108943,2041
"BEV","NMC 622",0.0322901428185928,2042
"BEV","NMC 622",0.028578314537804,2043
"BEV","NMC 622",0.025275886468842,2044
"BEV","NMC 622",0.0223410155127961,2045
"BEV","NMC 622",0.0197354697773321,2046
"BEV","NMC 622",0.0174244599605164,2047
"BEV","NMC 622",0.0153764427885157,2048
"BEV","NMC 622",0.0135629082974685,2049
"BEV","NMC 622",0.0119581599156155,2050
"BEV","NMC 622",0.0119581599156155,2051
"BEV","NMC 622",0.0119581599156155,2052
"BEV","NMC 622",0.0119581599156155,2053
"BEV","NMC 622",0.0119581599156155,2054
"BEV","NMC 622",0.0119581599156155,2055
"BEV","NMC 622",0.0119581599156155,2056
"BEV","NMC 622",0.0119581599156155,2057
"BEV","NMC 622",0.0119581599156155,2058
"BEV","NMC 622",0.0119581599156155,2059
"BEV","NMC 622",0.0119581599156155,2060
"BEV","NMC 622",0.0119581599156155,2061
"BEV","NMC 622",0.0119581599156155,2062
"BEV","NMC 622",0.0119581599156155,2063
"BEV","NMC 622",0.0119581599156155,2064
"BEV","NMC 622",0.0119581599156155,2065
"BEV","NMC 622",0.0119581599156155,2066
"BEV","NMC 622",0.0119581599156155,2067
"BEV","NMC 622",0.0119581599156155,2068
"BEV","NMC 622",0.0119581599156155,2069
"BEV","NMC 622",0.0119581599156155,2070
"BEV","NMC 532",0.12393404171362,2022
"BEV","NMC 532",0.137109018647008,2023
"BEV","NMC 532",0.111466308677133,2024
"BEV","NMC 532",0.0852661296369571,2025
"BEV","NMC 532",0.0610585940895516,2026
"BEV","NMC 532",0.0517780914120958,2027
"BEV","NMC 532",0.0428559381763973,2028
"BEV","NMC 532",0.0356932205270028,2029
"BEV","NMC 532",0.0294835328062805,2030
"BEV","NMC 532",0.0257123388991179,2031
"BEV","NMC 532",0.0232483338932316,2032
"BEV","NMC 532",0.0217102765416723,2033
"BEV","NMC 532",0.0203474187602383,2034
"BEV","NMC 532",0.0186112583350778,2035
"BEV","NMC 532",0.0178045088659601,2036
"BEV","NMC 532",0.0168057838026156,2037
"BEV","NMC 532",0.0158154453844977,2038
"BEV","NMC 532",0.0147162042521139,2039
"BEV","NMC 532",0.0135373763501804,2040
"BEV","NMC 532",0.0126648915666967,2041
"BEV","NMC 532",0.0118390417817513,2042
"BEV","NMC 532",0.0110588165602622,2043
"BEV","NMC 532",0.0103229516528067,2044
"BEV","NMC 532",0.00962999058394081,2045
"BEV","NMC 532",0.00897833645226549,2046
"BEV","NMC 532",0.00836629529277268,2047
"BEV","NMC 532",0.00779211213980557,2048
"BEV","NMC 532",0.00725400077654478,2049
"BEV","NMC 532",0.00675016803829527,2050
"BEV","NMC 532",0.00675016803829527,2051
"BEV","NMC 532",0.00675016803829527,2052
"BEV","NMC 532",0.00675016803829527,2053
"BEV","NMC 532",0.00675016803829527,2054
"BEV","NMC 532",0.00675016803829527,2055
"BEV","NMC 532",0.00675016803829527,2056
"BEV","NMC 532",0.00675016803829527,2057
"BEV","NMC 532",0.00675016803829527,2058
"BEV","NMC 532",0.00675016803829527,2059
"BEV","NMC 532",0.00675016803829527,2060
"BEV","NMC 532",0.00675016803829527,2061
"BEV","NMC 532",0.00675016803829527,2062
"BEV","NMC 532",0.00675016803829527,2063
"BEV","NMC 532",0.00675016803829527,2064
"BEV","NMC 532",0.00675016803829527,2065
"BEV","NMC 532",0.00675016803829527,2066
"BEV","NMC 532",0.00675016803829527,2067
"BEV","NMC 532",0.00675016803829527,2068
"BEV","NMC 532",0.00675016803829527,2069
"BEV","NMC 532",0.00675016803829527,2070
"BEV","NMC 811",0.134529822180844,2022
"BEV","NMC 811",0.130571404351539,2023
"BEV","NMC 811",0.148552558011365,2024
"BEV","NMC 811",0.178694600193659,2025
"BEV","NMC 811",0.204086620649544,2026
"BEV","NMC 811",0.215542620807254,2027
"BEV","NMC 811",0.227620292179649,2028
"BEV","NMC 811",0.238824204408371,2029
"BEV","NMC 811",0.25012527223131,2030
"BEV","NMC 811",0.257933369862844,2031
"BEV","NMC 811",0.265708844259272,2032
"BEV","NMC 811",0.272237343351686,2033
"BEV","NMC 811",0.279170505197213,2034
"BEV","NMC 811",0.287222638079047,2035
"BEV","NMC 811",0.293738090742922,2036
"BEV","NMC 811",0.299991537769096,2037
"BEV","NMC 811",0.305882652605419,2038
"BEV","NMC 811",0.311435084306443,2039
"BEV","NMC 811",0.317513925398027,2040
"BEV","NMC 811",0.322960130728323,2041
"BEV","NMC 811",0.328233687378686,2042
"BEV","NMC 811",0.333345360213042,2043
"BEV","NMC 811",0.338305311026404,2044
"BEV","NMC 811",0.343123092105929,2045
"BEV","NMC 811",0.34780764399174,2046
"BEV","NMC 811",0.352367299198368,2047
"BEV","NMC 811",0.356809792261392,2048
"BEV","NMC 811",0.36114227566408,2049
"BEV","NMC 811",0.365371340778885,2050
"BEV","NMC 811",0.365371340778885,2051
"BEV","NMC 811",0.365371340778885,2052
"BEV","NMC 811",0.365371340778885,2053
"BEV","NMC 811",0.365371340778885,2054
"BEV","NMC 811",0.365371340778885,2055
"BEV","NMC 811",0.365371340778885,2056
"BEV","NMC 811",0.365371340778885,2057
"BEV","NMC 811",0.365371340778885,2058
"BEV","NMC 811",0.365371340778885,2059
"BEV","NMC 811",0.365371340778885,2060
"BEV","NMC 811",0.365371340778885,2061
"BEV","NMC 811",0.365371340778885,2062
"BEV","NMC 811",0.365371340778885,2063
"BEV","NMC 811",0.365371340778885,2064
"BEV","NMC 811",0.365371340778885,2065
"BEV","NMC 811",0.365371340778885,2066
"BEV","NMC 811",0.365371340778885,2067
"BEV","NMC 811",0.365371340778885,2068
"BEV","NMC 811",0.365371340778885,2069
"BEV","NMC 811",0.365371340778885,2070
"BEV","NMC 721",0.0535295082954972,2022
"BEV","NMC 721",0.0519544511327367,2023
"BEV","NMC 721",0.0591091644772795,2024
"BEV","NMC 721",0.0711027036857935,2025
"BEV","NMC 721",0.0812062059992474,2026
"BEV","NMC 721",0.0857645563005732,2027
"BEV","NMC 721",0.0905702700035903,2028
"BEV","NMC 721",0.095028314345485,2029
"BEV","NMC 721",0.0995250169647954,2030
"BEV","NMC 721",0.102631864354941,2031
"BEV","NMC 721",0.105725730937515,2032
"BEV","NMC 721",0.108323425193401,2033
"BEV","NMC 721",0.111082135035634,2034
"BEV","NMC 721",0.114286084218851,2035
"BEV","NMC 721",0.116878587291894,2036
"BEV","NMC 721",0.119366838142423,2037
"BEV","NMC 721",0.121710916766691,2038
"BEV","NMC 721",0.123920233139686,2039
"BEV","NMC 721",0.12633900816937,2040
"BEV","NMC 721",0.128506056996768,2041
"BEV","NMC 721",0.130604408796289,2042
"BEV","NMC 721",0.132638346914654,2043
"BEV","NMC 721",0.134611914737053,2044
"BEV","NMC 721",0.13652891312508,2045
"BEV","NMC 721",0.138392899525769,2046
"BEV","NMC 721",0.140207189452353,2047
"BEV","NMC 721",0.141974860481831,2048
"BEV","NMC 721",0.143698758592188,2049
"BEV","NMC 721",0.145381506495035,2050
"BEV","NMC 721",0.145381506495035,2051
"BEV","NMC 721",0.145381506495035,2052
"BEV","NMC 721",0.145381506495035,2053
"BEV","NMC 721",0.145381506495035,2054
"BEV","NMC 721",0.145381506495035,2055
"BEV","NMC 721",0.145381506495035,2056
"BEV","NMC 721",0.145381506495035,2057
"BEV","NMC 721",0.145381506495035,2058
"BEV","NMC 721",0.145381506495035,2059
"BEV","NMC 721",0.145381506495035,2060
"BEV","NMC 721",0.145381506495035,2061
"BEV","NMC 721",0.145381506495035,2062
"BEV","NMC 721",0.145381506495035,2063
"BEV","NMC 721",0.145381506495035,2064
"BEV","NMC 721",0.145381506495035,2065
"BEV","NMC 721",0.145381506495035,2066
"BEV","NMC 721",0.145381506495035,2067
"BEV","NMC 721",0.145381506495035,2068
"BEV","NMC 721",0.145381506495035,2069
"BEV","NMC 721",0.145381506495035,2070
"BEV","NMCA 89:4:4:3",0.040486560200119,2022
"BEV","NMCA 89:4:4:3",0.0392952799386469,2023
"BEV","NMCA 89:4:4:3",0.0447066827660253,2024
"BEV","NMCA 89:4:4:3",0.0537778878385149,2025
"BEV","NMCA 89:4:4:3",0.0614195805734378,2026
"BEV","NMCA 89:4:4:3",0.0648672476595818,2027
"BEV","NMCA 89:4:4:3",0.0685020058207753,2028
"BEV","NMCA 89:4:4:3",0.0718738074003183,2029
"BEV","NMCA 89:4:4:3",0.0752748478188805,2030
"BEV","NMCA 89:4:4:3",0.0776246837859761,2031
"BEV","NMCA 89:4:4:3",0.079964701836489,2032
"BEV","NMCA 89:4:4:3",0.0819294444284037,2033
"BEV","NMCA 89:4:4:3",0.0840159697049983,2034
"BEV","NMCA 89:4:4:3",0.086439247736404,2035
"BEV","NMCA 89:4:4:3",0.088400064024055,2036
"BEV","NMCA 89:4:4:3",0.0902820300846589,2037
"BEV","NMCA 89:4:4:3",0.0920549527838802,2038
"BEV","NMCA 89:4:4:3",0.0937259492713235,2039
"BEV","NMCA 89:4:4:3",0.0955553679222344,2040
"BEV","NMCA 89:4:4:3",0.0971943957332636,2041
"BEV","NMCA 89:4:4:3",0.0987814651676277,2042
"BEV","NMCA 89:4:4:3",0.100319815895939,2043
"BEV","NMCA 89:4:4:3",0.101812506096071,2044
"BEV","NMCA 89:4:4:3",0.103262410515367,2045
"BEV","NMCA 89:4:4:3",0.104672219796766,2046
"BEV","NMCA 89:4:4:3",0.10604444159876,2047
"BEV","NMCA 89:4:4:3",0.10738140361892,2048
"BEV","NMCA 89:4:4:3",0.108685258386997,2049
"BEV","NMCA 89:4:4:3",0.10995798956723,2050
"BEV","NMCA 89:4:4:3",0.10995798956723,2051
"BEV","NMCA 89:4:4:3",0.10995798956723,2052
"BEV","NMCA 89:4:4:3",0.10995798956723,2053
"BEV","NMCA 89:4:4:3",0.10995798956723,2054
"BEV","NMCA 89:4:4:3",0.10995798956723,2055
"BEV","NMCA 89:4:4:3",0.10995798956723,2056
"BEV","NMCA 89:4:4:3",0.10995798956723,2057
"BEV","NMCA 89:4:4:3",0.10995798956723,2058
"BEV","NMCA 89:4:4:3",0.10995798956723,2059
"BEV","NMCA 89:4:4:3",0.10995798956723,2060
"BEV","NMCA 89:4:4:3",0.10995798956723,2061
"BEV","NMCA 89:4:4:3",0.10995798956723,2062
"BEV","NMCA 89:4:4:3",0.10995798956723,2063
"BEV","NMCA 89:4:4:3",0.10995798956723,2064
"BEV","NMCA 89:4:4:3",0.10995798956723,2065
"BEV","NMCA 89:4:4:3",0.10995798956723,2066
"BEV","NMCA 89:4:4:3",0.10995798956723,2067
"BEV","NMCA 89:4:4:3",0.10995798956723,2068
"BEV","NMCA 89:4:4:3",0.10995798956723,2069
"BEV","NMCA 89:4:4:3",0.10995798956723,2070
"BEV","NCA",0.0671709549520192,2022
"BEV","NCA",0.0530668095573315,2023
"BEV","NCA",0.0466301794489627,2024
"BEV","NCA",0.0439902899331713,2025
"BEV","NCA",0.0434696916546189,2026
"BEV","NCA",0.0428271055290704,2027
"BEV","NCA",0.0401924084416894,2028
"BEV","NCA",0.0386484003848633,2029
"BEV","NCA",0.0363281681205329,2030
"BEV","NCA",0.0348546699470454,2031
"BEV","NCA",0.0350805903410752,2032
"BEV","NCA",0.0329965177569023,2033
"BEV","NCA",0.0324891664705382,2034
"BEV","NCA",0.0323804912268717,2035
"BEV","NCA",0.0322312553762278,2036
"BEV","NCA",0.0315370684045298,2037
"BEV","NCA",0.0304289026911859,2038
"BEV","NCA",0.0287437454936721,2039
"BEV","NCA",0.0268713890754464,2040
"BEV","NCA",0.0258155472779179,2041
"BEV","NCA",0.0247811045443726,2042
"BEV","NCA",0.0237704282958093,2043
"BEV","NCA",0.0227853913490316,2044
"BEV","NCA",0.0218274351921759,2045
"BEV","NCA",0.0208976267050811,2046
"BEV","NCA",0.0199967089871433,2047
"BEV","NCA",0.0191251467983048,2048
"BEV","NCA",0.0182831670414207,2049
"BEV","NCA",0.0174707946782239,2050
"BEV","NCA",0.0174707946782239,2051
"BEV","NCA",0.0174707946782239,2052
"BEV","NCA",0.0174707946782239,2053
"BEV","NCA",0.0174707946782239,2054
"BEV","NCA",0.0174707946782239,2055
"BEV","NCA",0.0174707946782239,2056
"BEV","NCA",0.0174707946782239,2057
"BEV","NCA",0.0174707946782239,2058
"BEV","NCA",0.0174707946782239,2059
"BEV","NCA",0.0174707946782239,2060
"BEV","NCA",0.0174707946782239,2061
"BEV","NCA",0.0174707946782239,2062
"BEV","NCA",0.0174707946782239,2063
"BEV","NCA",0.0174707946782239,2064
"BEV","NCA",0.0174707946782239,2065
"BEV","NCA",0.0174707946782239,2066
"BEV","NCA",0.0174707946782239,2067
"BEV","NCA",0.0174707946782239,2068
"BEV","NCA",0.0174707946782239,2069
"BEV","NCA",0.0174707946782239,2070
"PHEV","NMC 111",0.124738168099098,2022
"PHEV","NMC 111",0.0894262109222161,2023
"PHEV","NMC 111",0.0654395293929386,2024
"PHEV","NMC 111",0.053366493121735,2025
"PHEV","NMC 111",0.0415059129729701,2026
"PHEV","NMC 111",0.032167552995914,2027
"PHEV","NMC 111",0.0207445266940548,2028
"PHEV","NMC 111",0.0174398751772432,2029
"PHEV","NMC 111",0.014051451923268,2030
"PHEV","NMC 111",0.0113038872037891,2031
"PHEV","NMC 111",0.00875045187684817,2032
"PHEV","NMC 111",0.00636335245421657,2033
"PHEV","NMC 111",0.00395309139894604,2034
"PHEV","NMC 111",0.00299009834009742,2035
"PHEV","NMC 111",0.00241034025866096,2036
"PHEV","NMC 111",0.00185005717870656,2037
"PHEV","NMC 111",0.00131392973260553,2038
"PHEV","NMC 111",0.000800642608838711,2039
"PHEV","NMC 111",0.000299660371956739,2040
"PHEV","NMC 111",0.000194940400774544,2041
"PHEV","NMC 111",0.000126678115464529,2042
"PHEV","NMC 111",8.22380899300785e-05,2043
"PHEV","NMC 111",5.33402904091109e-05,2044
"PHEV","NMC 111",3.45687391761411e-05,2045
"PHEV","NMC 111",2.23866235240903e-05,2046
"PHEV","NMC 111",1.448766325895e-05,2047
"PHEV","NMC 111",9.36995877121718e-06,2048
"PHEV","NMC 111",6.05660049119365e-06,2049
"PHEV","NMC 111",3.91284012698043e-06,2050
"PHEV","NMC 111",3.91284012698043e-06,2051
"PHEV","NMC 111",3.91284012698043e-06,2052
"PHEV","NMC 111",3.91284012698043e-06,2053
"PHEV","NMC 111",3.91284012698043e-06,2054
"PHEV","NMC 111",3.91284012698043e-06,2055
"PHEV","NMC 111",3.91284012698043e-06,2056
"PHEV","NMC 111",3.91284012698043e-06,2057
"PHEV","NMC 111",3.91284012698043e-06,2058
"PHEV","NMC 111",3.91284012698043e-06,2059
"PHEV","NMC 111",3.91284012698043e-06,2060
"PHEV","NMC 111",3.91284012698043e-06,2061
"PHEV","NMC 111",3.91284012698043e-06,2062
"PHEV","NMC 111",3.91284012698043e-06,2063
"PHEV","NMC 111",3.91284012698043e-06,2064
"PHEV","NMC 111",3.91284012698043e-06,2065
"PHEV","NMC 111",3.91284012698043e-06,2066
"PHEV","NMC 111",3.91284012698043e-06,2067
"PHEV","NMC 111",3.91284012698043e-06,2068
"PHEV","NMC 111",3.91284012698043e-06,2069
"PHEV","NMC 111",3.91284012698043e-06,2070
"PHEV","LMO",0.0136639752193393,2022
"PHEV","LMO",0.0134096002584853,2023
"PHEV","LMO",0.0112687443131388,2024
"PHEV","LMO",0.0106273022593454,2025
"PHEV","LMO",0.00902710918532428,2026
"PHEV","LMO",0.00790978737486378,2027
"PHEV","LMO",0.00698504051697963,2028
"PHEV","LMO",0.00693086345063319,2029
"PHEV","LMO",0.00655673944466119,2030
"PHEV","LMO",0.0065215723197883,2031
"PHEV","LMO",0.00644563541347064,2032
"PHEV","LMO",0.00647714813213433,2033
"PHEV","LMO",0.00644890772323521,2034
"PHEV","LMO",0.00602777279364816,2035
"PHEV","LMO",0.00592650863593151,2036
"PHEV","LMO",0.00590826800933712,2037
"PHEV","LMO",0.00589862960678306,2038
"PHEV","LMO",0.00588476795465895,2039
"PHEV","LMO",0.00587464695963687,2040
"PHEV","LMO",0.00581923052082592,2041
"PHEV","LMO",0.00575806481953926,2042
"PHEV","LMO",0.00569192565605474,2043
"PHEV","LMO",0.00562150794362117,2044
"PHEV","LMO",0.00554743524331335,2045
"PHEV","LMO",0.00547026726990241,2046
"PHEV","LMO",0.00539050609869343,2047
"PHEV","LMO",0.00530860152298803,2048
"PHEV","LMO",0.00522495583031663,2049
"PHEV","LMO",0.00513992815161541,2050
"PHEV","LMO",0.00513992815161541,2051
"PHEV","LMO",0.00513992815161541,2052
"PHEV","LMO",0.00513992815161541,2053
"PHEV","LMO",0.00513992815161541,2054
"PHEV","LMO",0.00513992815161541,2055
"PHEV","LMO",0.00513992815161541,2056
"PHEV","LMO",0.00513992815161541,2057
"PHEV","LMO",0.00513992815161541,2058
"PHEV","LMO",0.00513992815161541,2059
"PHEV","LMO",0.00513992815161541,2060
"PHEV","LMO",0.00513992815161541,2061
"PHEV","LMO",0.00513992815161541,2062
"PHEV","LMO",0.00513992815161541,2063
"PHEV","LMO",0.00513992815161541,2064
"PHEV","LMO",0.00513992815161541,2065
"PHEV","LMO",0.00513992815161541,2066
"PHEV","LMO",0.00513992815161541,2067
"PHEV","LMO",0.00513992815161541,2068
"PHEV","LMO",0.00513992815161541,2069
"PHEV","LMO",0.00513992815161541,2070
"PHEV","LFP",0.335792986387768,2022
"PHEV","LFP",0.389213800503155,2023
"PHEV","LFP",0.426550234993723,2024
"PHEV","LFP",0.433698591924265,2025
"PHEV","LFP",0.439691343577672,2026
"PHEV","LFP",0.444679623504081,2027
"PHEV","LFP",0.450496460140805,2028
"PHEV","LFP",0.44900899005492,2029
"PHEV","LFP",0.446710468479268,2030
"PHEV","LFP",0.44993846787266,2031
"PHEV","LFP",0.450244474002735,2032
"PHEV","LFP",0.4538198149982,2033
"PHEV","LFP",0.455846246922382,2034
"PHEV","LFP",0.454980421393098,2035
"PHEV","LFP",0.454463360858819,2036
"PHEV","LFP",0.454307075610534,2037
"PHEV","LFP",0.454974859488156,2038
"PHEV","LFP",0.456858577605464,2039
"PHEV","LFP",0.457732012582695,2040
"PHEV","LFP",0.456294731221719,2041
"PHEV","LFP",0.454367040314592,2042
"PHEV","LFP",0.452001491512741,2043
"PHEV","LFP",0.449245624340899,2044
"PHEV","LFP",0.446142551356925,2045
"PHEV","LFP",0.442731404718703,2046
"PHEV","LFP",0.439047696903972,2047
"PHEV","LFP",0.435123628200854,2048
"PHEV","LFP",0.43098836037619,2049
"PHEV","LFP",0.426668267520296,2050
"PHEV","LFP",0.426668267520296,2051
"PHEV","LFP",0.426668267520296,2052
"PHEV","LFP",0.426668267520296,2053
"PHEV","LFP",0.426668267520296,2054
"PHEV","LFP",0.426668267520296,2055
"PHEV","LFP",0.426668267520296,2056
"PHEV","LFP",0.426668267520296,2057
"PHEV","LFP",0.426668267520296,2058
"PHEV","LFP",0.426668267520296,2059
"PHEV","LFP",0.426668267520296,2060
"PHEV","LFP",0.426668267520296,2061
"PHEV","LFP",0.426668267520296,2062
"PHEV","LFP",0.426668267520296,2063
"PHEV","LFP",0.426668267520296,2064
"PHEV","LFP",0.426668267520296,2065
"PHEV","LFP",0.426668267520296,2066
"PHEV","LFP",0.426668267520296,2067
"PHEV","LFP",0.426668267520296,2068
"PHEV","LFP",0.426668267520296,2069
"PHEV","LFP",0.426668267520296,2070
"PHEV","NMC 622",0.273347751971254,2022
"PHEV","NMC 622",0.242574238846933,2023
"PHEV","NMC 622",0.222833379700845,2024
"PHEV","NMC 622",0.20547763261437,2025
"PHEV","NMC 622",0.193637682694036,2026
"PHEV","NMC 622",0.187366543332588,2027
"PHEV","NMC 622",0.180855927951919,2028
"PHEV","NMC 622",0.174419636303175,2029
"PHEV","NMC 622",0.16816203952631,2030
"PHEV","NMC 622",0.15792129215537,2031
"PHEV","NMC 622",0.148380676246392,2032
"PHEV","NMC 622",0.13727034829259,2033
"PHEV","NMC 622",0.126011154882046,2034
"PHEV","NMC 622",0.115141122986669,2035
"PHEV","NMC 622",0.105022777296455,2036
"PHEV","NMC 622",0.0953486799716323,2037
"PHEV","NMC 622",0.0855581613416858,2038
"PHEV","NMC 622",0.0754535530948715,2039
"PHEV","NMC 622",0.0656017622832371,2040
