"Powertrain","chemistry","share_units","year"
"BEV","SS NMC 811",0,2025
"BEV","SS NMC 811",0,2026
"BEV","SS NMC 811",0,2027
"BEV","SS NMC 811",0,2028
"BEV","SS NMC 811",0,2029
"BEV","SS NMC 811",0.0113693305559686,2030
"BEV","SS NMC 811",0.0234484881693495,2031
"BEV","SS NMC 811",0.0362330242171735,2032
"BEV","SS NMC 811",0.0494976987912156,2033
"BEV","SS NMC 811",0.0634478420902757,2034
"BEV","SS NMC 811",0.0783334467488311,2035
"BEV","SS NMC 811",0.0934621197818389,2036
"BEV","SS NMC 811",0.109087831916035,2037
"BEV","SS NMC 811",0.12513381242949,2038
"BEV","SS NMC 811",0.141561401957474,2039
"BEV","SS NMC 811",0.158756962699014,2040
"BEV","SS NMC 811",0.161480065364161,2041
"BEV","SS NMC 811",0.164116843689343,2042
"BEV","SS NMC 811",0.166672680106521,2043
"BEV","SS NMC 811",0.169152655513202,2044
"BEV","SS NMC 811",0.171561546052965,2045
"BEV","SS NMC 811",0.17390382199587,2046
"BEV","SS NMC 811",0.176183649599184,2047
"BEV","SS NMC 811",0.178404896130696,2048
"BEV","SS NMC 811",0.18057113783204,2049
"BEV","SS NMC 811",0.182685670389442,2050
"BEV","SS NMC 811",0.182685670389442,2051
"BEV","SS NMC 811",0.182685670389442,2052
"BEV","SS NMC 811",0.182685670389442,2053
"BEV","SS NMC 811",0.182685670389442,2054
"BEV","SS NMC 811",0.182685670389442,2055
"BEV","SS NMC 811",0.182685670389442,2056
"BEV","SS NMC 811",0.182685670389442,2057
"BEV","SS NMC 811",0.182685670389442,2058
"BEV","SS NMC 811",0.182685670389442,2059
"BEV","SS NMC 811",0.182685670389442,2060
"BEV","SS NMC 811",0.182685670389442,2061
"BEV","SS NMC 811",0.182685670389442,2062
"BEV","SS NMC 811",0.182685670389442,2063
"BEV","SS NMC 811",0.182685670389442,2064
"BEV","SS NMC 811",0.182685670389442,2065
"BEV","SS NMC 811",0.182685670389442,2066
"BEV","SS NMC 811",0.182685670389442,2067
"BEV","SS NMC 811",0.182685670389442,2068
"BEV","SS NMC 811",0.182685670389442,2069
"BEV","SS NMC 811",0.182685670389442,2070
"BEV","SS NMC 721",0,2022
"BEV","SS NMC 721",0,2023
"BEV","SS NMC 721",0,2024
"BEV","SS NMC 721",0,2025
"BEV","SS NMC 721",0,2026
"BEV","SS NMC 721",0,2027
"BEV","SS NMC 721",0,2028
"BEV","SS NMC 721",0,2029
"BEV","SS NMC 721",0.0045238644074907,2030
"BEV","SS NMC 721",0.0093301694868128,2031
"BEV","SS NMC 721",0.014417145127843,2032
"BEV","SS NMC 721",0.019695168216982,2033
"BEV","SS NMC 721",0.0252459397808259,2034
"BEV","SS NMC 721",0.0311689320596866,2035
"BEV","SS NMC 721",0.0371886414110572,2036
"BEV","SS NMC 721",0.0434061229608812,2037
"BEV","SS NMC 721",0.0497908295863737,2038
"BEV","SS NMC 721",0.0563273786998571,2039
"BEV","SS NMC 721",0.0631695040846851,2040
"BEV","SS NMC 721",0.064253028498384,2041
"BEV","SS NMC 721",0.0653022043981444,2042
"BEV","SS NMC 721",0.066319173457327,2043
"BEV","SS NMC 721",0.0673059573685264,2044
"BEV","SS NMC 721",0.0682644565625403,2045
"BEV","SS NMC 721",0.0691964497628847,2046
"BEV","SS NMC 721",0.0701035947261767,2047
"BEV","SS NMC 721",0.0709874302409153,2048
"BEV","SS NMC 721",0.0718493792960941,2049
"BEV","SS NMC 721",0.0726907532475174,2050
"BEV","SS NMC 721",0.0726907532475174,2051
"BEV","SS NMC 721",0.0726907532475174,2052
"BEV","SS NMC 721",0.0726907532475174,2053
"BEV","SS NMC 721",0.0726907532475174,2054
"BEV","SS NMC 721",0.0726907532475174,2055
"BEV","SS NMC 721",0.0726907532475174,2056
"BEV","SS NMC 721",0.0726907532475174,2057
"BEV","SS NMC 721",0.0726907532475174,2058
"BEV","SS NMC 721",0.0726907532475174,2059
"BEV","SS NMC 721",0.0726907532475174,2060
"BEV","SS NMC 721",0.0726907532475174,2061
"BEV","SS NMC 721",0.0726907532475174,2062
"BEV","SS NMC 721",0.0726907532475174,2063
"BEV","SS NMC 721",0.0726907532475174,2064
"BEV","SS NMC 721",0.0726907532475174,2065
"BEV","SS NMC 721",0.0726907532475174,2066
"BEV","SS NMC 721",0.0726907532475174,2067
"BEV","SS NMC 721",0.0726907532475174,2068
"BEV","SS NMC 721",0.0726907532475174,2069
"BEV","SS NMC 721",0.0726907532475174,2070
"BEV","SS NMCA 89:4:4:3",0,2022
"BEV","SS NMCA 89:4:4:3",0,2023
"BEV","SS NMCA 89:4:4:3",0,2024
"BEV","SS NMCA 89:4:4:3",0,2025
"BEV","SS NMCA 89:4:4:3",0,2026
"BEV","SS NMCA 89:4:4:3",0,2027
"BEV","SS NMCA 89:4:4:3",0,2028
"BEV","SS NMCA 89:4:4:3",0,2029
"BEV","SS NMCA 89:4:4:3",0.0034215839917673,2030
"BEV","SS NMCA 89:4:4:3",0.00705678943508874,2031
"BEV","SS NMCA 89:4:4:3",0.0109042775231576,2032
"BEV","SS NMCA 89:4:4:3",0.0148962626233461,2033
"BEV","SS NMCA 89:4:4:3",0.0190945385693178,2034
"BEV","SS NMCA 89:4:4:3",0.0235743402917465,2035
"BEV","SS NMCA 89:4:4:3",0.028127293098563,2036
"BEV","SS NMCA 89:4:4:3",0.0328298291216942,2037
"BEV","SS NMCA 89:4:4:3",0.0376588443206783,2038
"BEV","SS NMCA 89:4:4:3",0.0426027042142379,2039
"BEV","SS NMCA 89:4:4:3",0.0477776839611172,2040
"BEV","SS NMCA 89:4:4:3",0.0485971978666318,2041
"BEV","SS NMCA 89:4:4:3",0.0493907325838139,2042
"BEV","SS NMCA 89:4:4:3",0.0501599079479694,2043
"BEV","SS NMCA 89:4:4:3",0.0509062530480354,2044
"BEV","SS NMCA 89:4:4:3",0.0516312052576836,2045
"BEV","SS NMCA 89:4:4:3",0.0523361098983829,2046
"BEV","SS NMCA 89:4:4:3",0.05302222079938,2047
"BEV","SS NMCA 89:4:4:3",0.0536907018094602,2048
"BEV","SS NMCA 89:4:4:3",0.0543426291934983,2049
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2050
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2051
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2052
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2053
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2054
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2055
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2056
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2057
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2058
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2059
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2060
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2061
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2062
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2063
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2064
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2065
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2066
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2067
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2068
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2069
"BEV","SS NMCA 89:4:4:3",0.0549789947836148,2070
"BEV","SS NCA",0,2022
"BEV","SS NCA",0,2023
"BEV","SS NCA",0,2024
"BEV","SS NCA",0,2025
"BEV","SS NCA",0,2026
"BEV","SS NCA",0,2027
"BEV","SS NCA",0,2028
"BEV","SS NCA",0,2029
"BEV","SS NCA",0.00165128036911513,2030
"BEV","SS NCA",0.00316860635882231,2031
"BEV","SS NCA",0.00478371686469207,2032
"BEV","SS NCA",0.00599936686489133,2033
"BEV","SS NCA",0.00738390147057687,2034
"BEV","SS NCA",0.0088310430618741,2035
"BEV","SS NCA",0.0102553994378907,2036
"BEV","SS NCA",0.0114680248743745,2037
"BEV","SS NCA",0.012448187464576,2038
"BEV","SS NCA",0.01306533886076,2039
"BEV","SS NCA",0.0134356945377232,2040
"BEV","SS NCA",0.012907773638959,2041
"BEV","SS NCA",0.0123905522721863,2042
"BEV","SS NCA",0.0118852141479047,2043
"BEV","SS NCA",0.0113926956745158,2044
"BEV","SS NCA",0.0109137175960879,2045
"BEV","SS NCA",0.0104488133525405,2046
"BEV","SS NCA",0.00999835449357166,2047
"BEV","SS NCA",0.00956257339915238,2048
"BEV","SS NCA",0.00914158352071036,2049
"BEV","SS NCA",0.00873539733911193,2050
"BEV","SS NCA",0.00873539733911193,2051
"BEV","SS NCA",0.00873539733911193,2052
"BEV","SS NCA",0.00873539733911193,2053
"BEV","SS NCA",0.00873539733911193,2054
"BEV","SS NCA",0.00873539733911193,2055
"BEV","SS NCA",0.00873539733911193,2056
"BEV","SS NCA",0.00873539733911193,2057
"BEV","SS NCA",0.00873539733911193,2058
"BEV","SS NCA",0.00873539733911193,2059
"BEV","SS NCA",0.00873539733911193,2060
"BEV","SS NCA",0.00873539733911193,2061
"BEV","SS NCA",0.00873539733911193,2062
"BEV","SS NCA",0.00873539733911193,2063
"BEV","SS NCA",0.00873539733911193,2064
"BEV","SS NCA",0.00873539733911193,2065
"BEV","SS NCA",0.00873539733911193,2066
"BEV","SS NCA",0.00873539733911193,2067
"BEV","SS NCA",0.00873539733911193,2068
"BEV","SS NCA",0.00873539733911193,2069
"BEV","SS NCA",0.00873539733911193,2070
"PHEV","SS NMC 111",0,2022
"PHEV","SS NMC 111",0,2023
"PHEV","SS NMC 111",0,2024
"PHEV","SS NMC 111",0,2025
"PHEV","SS NMC 111",0,2026
"PHEV","SS NMC 111",0,2027
"PHEV","SS NMC 111",0,2028
"PHEV","SS NMC 111",0,2029
"PHEV","SS NMC 111",0.000638702360148546,2030
"PHEV","SS NMC 111",0.00102762610943537,2031
"PHEV","SS NMC 111",0.00119324343775202,2032
"PHEV","SS NMC 111",0.00115697317349392,2033
"PHEV","SS NMC 111",0.000898429863396827,2034
"PHEV","SS NMC 111",0.000815481365481113,2035
"PHEV","SS NMC 111",0.000766926445937579,2036
"PHEV","SS NMC 111",0.000672748064984203,2037
"PHEV","SS NMC 111",0.000537516708793173,2038
"PHEV","SS NMC 111",0.00036392845856305,2039
"PHEV","SS NMC 111",0.00014983018597837,2040
"PHEV","SS NMC 111",9.74702003872722e-05,2041
"PHEV","SS NMC 111",6.33390577322646e-05,2042
"PHEV","SS NMC 111",4.11190449650392e-05,2043
"PHEV","SS NMC 111",2.66701452045554e-05,2044
"PHEV","SS NMC 111",1.72843695880705e-05,2045
"PHEV","SS NMC 111",1.11933117620452e-05,2046
"PHEV","SS NMC 111",7.24383162947502e-06,2047
"PHEV","SS NMC 111",4.68497938560859e-06,2048
"PHEV","SS NMC 111",3.02830024559683e-06,2049
"PHEV","SS NMC 111",1.95642006349021e-06,2050
"PHEV","SS NMC 111",1.95642006349021e-06,2051
"PHEV","SS NMC 111",1.95642006349021e-06,2052
"PHEV","SS NMC 111",1.95642006349021e-06,2053
"PHEV","SS NMC 111",1.95642006349021e-06,2054
"PHEV","SS NMC 111",1.95642006349021e-06,2055
"PHEV","SS NMC 111",1.95642006349021e-06,2056
"PHEV","SS NMC 111",1.95642006349021e-06,2057
"PHEV","SS NMC 111",1.95642006349021e-06,2058
"PHEV","SS NMC 111",1.95642006349021e-06,2059
"PHEV","SS NMC 111",1.95642006349021e-06,2060
"PHEV","SS NMC 111",1.95642006349021e-06,2061
"PHEV","SS NMC 111",1.95642006349021e-06,2062
"PHEV","SS NMC 111",1.95642006349021e-06,2063
"PHEV","SS NMC 111",1.95642006349021e-06,2064
"PHEV","SS NMC 111",1.95642006349021e-06,2065
"PHEV","SS NMC 111",1.95642006349021e-06,2066
"PHEV","SS NMC 111",1.95642006349021e-06,2067
"PHEV","SS NMC 111",1.95642006349021e-06,2068
"PHEV","SS NMC 111",1.95642006349021e-06,2069
"PHEV","SS NMC 111",1.95642006349021e-06,2070
"PHEV","SS NMC 622",0,2022
"PHEV","SS NMC 622",0,2023
"PHEV","SS NMC 622",0,2024
"PHEV","SS NMC 622",0,2025
"PHEV","SS NMC 622",0,2026
"PHEV","SS NMC 622",0,2027
"PHEV","SS NMC 622",0,2028
"PHEV","SS NMC 622",0,2029
"PHEV","SS NMC 622",0.00764372906937771,2030
"PHEV","SS NMC 622",0.0143564811050336,2031
"PHEV","SS NMC 622",0.0202337285790534,2032
"PHEV","SS NMC 622",0.0249582451441072,2033
"PHEV","SS NMC 622",0.0286388988368287,2034
"PHEV","SS NMC 622",0.0314021244509096,2035
"PHEV","SS NMC 622",0.0334163382306903,2036
"PHEV","SS NMC 622",0.0346722472624118,2037
"PHEV","SS NMC 622",0.0350010660034169,2038
"PHEV","SS NMC 622",0.0342970695885779,2039
"PHEV","SS NMC 622",0.0328008811416186,2040
"PHEV","SS NMC 622",0.0291873203924397,2041
"PHEV","SS NMC 622",0.0259435940070739,2042
"PHEV","SS NMC 622",0.0230376266039859,2043
"PHEV","SS NMC 622",0.0204388412559114,2044
"PHEV","SS NMC 622",0.0181184319507749,2045
"PHEV","SS NMC 622",0.0160495122945878,2046
"PHEV","SS NMC 622",0.0142071760340206,2047
"PHEV","SS NMC 622",0.0125684948989782,2048
"PHEV","SS NMC 622",0.0111124724001629,2049
"PHEV","SS NMC 622",0.00981996740240677,2050
"PHEV","SS NMC 622",0.00981996740240677,2051
"PHEV","SS NMC 622",0.00981996740240677,2052
"PHEV","SS NMC 622",0.00981996740240677,2053
"PHEV","SS NMC 622",0.00981996740240677,2054
"PHEV","SS NMC 622",0.00981996740240677,2055
"PHEV","SS NMC 622",0.00981996740240677,2056
"PHEV","SS NMC 622",0.00981996740240677,2057
"PHEV","SS NMC 622",0.00981996740240677,2058
"PHEV","SS NMC 622",0.00981996740240677,2059
"PHEV","SS NMC 622",0.00981996740240677,2060
"PHEV","SS NMC 622",0.00981996740240677,2061
"PHEV","SS NMC 622",0.00981996740240677,2062
"PHEV","SS NMC 622",0.00981996740240677,2063
"PHEV","SS NMC 622",0.00981996740240677,2064
"PHEV","SS NMC 622",0.00981996740240677,2065
"PHEV","SS NMC 622",0.00981996740240677,2066
"PHEV","SS NMC 622",0.00981996740240677,2067
"PHEV","SS NMC 622",0.00981996740240677,2068
"PHEV","SS NMC 622",0.00981996740240677,2069
"PHEV","SS NMC 622",0.00981996740240677,2070
"PHEV","SS NMC 532",0,2022
"PHEV","SS NMC 532",0,2023
"PHEV","SS NMC 532",0,2024
"PHEV","SS NMC 532",0,2025
"PHEV","SS NMC 532",0,2026
"PHEV","SS NMC 532",0,2027
"PHEV","SS NMC 532",0,2028
"PHEV","SS NMC 532",0,2029
"PHEV","SS NMC 532",0.00120566069681338,2030
"PHEV","SS NMC 532",0.00211801345841697,2031
"PHEV","SS NMC 532",0.00289903954745559,2032
"PHEV","SS NMC 532",0.00363140245230703,2033
"PHEV","SS NMC 532",0.00428970915705391,2034
"PHEV","SS NMC 532",0.00474823757643336,2035
"PHEV","SS NMC 532",0.00533567526231604,2036
"PHEV","SS NMC 532",0.0057888892165854,2037
"PHEV","SS NMC 532",0.00615940536286138,2038
"PHEV","SS NMC 532",0.00639433138815077,2039
"PHEV","SS NMC 532",0.00649694837744421,2040
"PHEV","SS NMC 532",0.00610159792916789,2041
"PHEV","SS NMC 532",0.00572407024818599,2042
"PHEV","SS NMC 532",0.00536460815504008,2043
"PHEV","SS NMC 532",0.00502321765139667,2044
"PHEV","SS NMC 532",0.00469971789464143,2045
"PHEV","SS NMC 532",0.00439378169639443,2046
"PHEV","SS NMC 532",0.0041049687203537,2047
"PHEV","SS NMC 532",0.00383275288096824,2048
"PHEV","SS NMC 532",0.00357654501794901,2049
"PHEV","SS NMC 532",0.00333571164965666,2050
"PHEV","SS NMC 532",0.00333571164965666,2051
"PHEV","SS NMC 532",0.00333571164965666,2052
"PHEV","SS NMC 532",0.00333571164965666,2053
"PHEV","SS NMC 532",0.00333571164965666,2054
"PHEV","SS NMC 532",0.00333571164965666,2055
"PHEV","SS NMC 532",0.00333571164965666,2056
"PHEV","SS NMC 532",0.00333571164965666,2057
"PHEV","SS NMC 532",0.00333571164965666,2058
"PHEV","SS NMC 532",0.00333571164965666,2059
"PHEV","SS NMC 532",0.00333571164965666,2060
"PHEV","SS NMC 532",0.00333571164965666,2061
"PHEV","SS NMC 532",0.00333571164965666,2062
"PHEV","SS NMC 532",0.00333571164965666,2063
"PHEV","SS NMC 532",0.00333571164965666,2064
"PHEV","SS NMC 532",0.00333571164965666,2065
"PHEV","SS NMC 532",0.00333571164965666,2066
"PHEV","SS NMC 532",0.00333571164965666,2067
"PHEV","SS NMC 532",0.00333571164965666,2068
"PHEV","SS NMC 532",0.00333571164965666,2069
"PHEV","SS NMC 532",0.00333571164965666,2070
"PHEV","SS NMC 811",0,2022
"PHEV","SS NMC 811",0,2023
"PHEV","SS NMC 811",0,2024
"PHEV","SS NMC 811",0,2025
"PHEV","SS NMC 811",0,2026
"PHEV","SS NMC 811",0,2027
"PHEV","SS NMC 811",0,2028
"PHEV","SS NMC 811",0,2029
"PHEV","SS NMC 811",0.0153411439682796,2030
"PHEV","SS NMC 811",0.0318675922991336,2031
"PHEV","SS NMC 811",0.0496961682382522,2032
"PHEV","SS NMC 811",0.0682985232518423,2033
"PHEV","SS NMC 811",0.0882759999307015,2034
"PHEV","SS NMC 811",0.109908165333138,2035
"PHEV","SS NMC 811",0.132030493844128,2036
"PHEV","SS NMC 811",0.154988708292985,2037
"PHEV","SS NMC 811",0.178676236481702,2038
"PHEV","SS NMC 811",0.202965142155283,2039
"PHEV","SS NMC 811",0.228555816851348,2040
"PHEV","SS NMC 811",0.23337031410805,2041
"PHEV","SS NMC 811",0.238026955495477,2042
"PHEV","SS NMC 811",0.242537197090302,2043
"PHEV","SS NMC 811",0.246911607547339,2044
"PHEV","SS NMC 811",0.251159993204449,2045
"PHEV","SS NMC 811",0.255291473644938,2046
"PHEV","SS NMC 811",0.259314528283423,2047
"PHEV","SS NMC 811",0.263237027305317,2048
"PHEV","SS NMC 811",0.26706625525684,2049
"PHEV","SS NMC 811",0.270808932175099,2050
"PHEV","SS NMC 811",0.270808932175099,2051
"PHEV","SS NMC 811",0.270808932175099,2052
"PHEV","SS NMC 811",0.270808932175099,2053
"PHEV","SS NMC 811",0.270808932175099,2054
"PHEV","SS NMC 811",0.270808932175099,2055
"PHEV","SS NMC 811",0.270808932175099,2056
"PHEV","SS NMC 811",0.270808932175099,2057
"PHEV","SS NMC 811",0.270808932175099,2058
"PHEV","SS NMC 811",0.270808932175099,2059
"PHEV","SS NMC 811",0.270808932175099,2060
"PHEV","SS NMC 811",0.270808932175099,2061
"PHEV","SS NMC 811",0.270808932175099,2062
"PHEV","SS NMC 811",0.270808932175099,2063
"PHEV","SS NMC 811",0.270808932175099,2064
"PHEV","SS NMC 811",0.270808932175099,2065
"PHEV","SS NMC 811",0.270808932175099,2066
"PHEV","SS NMC 811",0.270808932175099,2067
"PHEV","SS NMC 811",0.270808932175099,2068
"PHEV","SS NMC 811",0.270808932175099,2069
"PHEV","SS NMC 811",0.270808932175099,2070
"PHEV","SS NCA",0,2022
"PHEV","SS NCA",0,2023
"PHEV","SS NCA",0,2024
"PHEV","SS NCA",0,2025
"PHEV","SS NCA",0,2026
"PHEV","SS NCA",0,2027
"PHEV","SS NCA",0,2028
"PHEV","SS NCA",0,2029
"PHEV","SS NCA",2.22544542930803e-05,2030
"PHEV","SS NCA",4.30106468487652e-05,2031
"PHEV","SS NCA",6.55325498222687e-05,2032
"PHEV","SS NCA",8.26808636433591e-05,2033
"PHEV","SS NCA",0.000102608883469622,2034
"PHEV","SS NCA",0.00012375649583476,2035
"PHEV","SS NCA",0.000144698650416208,2036
"PHEV","SS NCA",0.000162736755808078,2037
"PHEV","SS NCA",0.000177529904388345,2038
"PHEV","SS NCA",0.000187098609369111,2039
"PHEV","SS NCA",0.00019319367244474,2040
"PHEV","SS NCA",0.000186316498682164,2041
"PHEV","SS NCA",0.000179488624464527,2042
"PHEV","SS NCA",0.000172740521309143,2043
"PHEV","SS NCA",0.000166097257888488,2044
"PHEV","SS NCA",0.00015957928042778,2045
"PHEV","SS NCA",0.000153203058015562,2046
"PHEV","SS NCA",0.00014698162924071,2047
"PHEV","SS NCA",0.00014092507342966,2048
"PHEV","SS NCA",0.000135040921549268,2049
"PHEV","SS NCA",0.000129334516818512,2050
"PHEV","SS NCA",0.000129334516818512,2051
"PHEV","SS NCA",0.000129334516818512,2052
"PHEV","SS NCA",0.000129334516818512,2053
"PHEV","SS NCA",0.000129334516818512,2054
"PHEV","SS NCA",0.000129334516818512,2055
"PHEV","SS NCA",0.000129334516818512,2056
"PHEV","SS NCA",0.000129334516818512,2057
"PHEV","SS NCA",0.000129334516818512,2058
"PHEV","SS NCA",0.000129334516818512,2059
"PHEV","SS NCA",0.000129334516818512,2060
"PHEV","SS NCA",0.000129334516818512,2061
"PHEV","SS NCA",0.000129334516818512,2062
"PHEV","SS NCA",0.000129334516818512,2063
"PHEV","SS NCA",0.000129334516818512,2064
"PHEV","SS NCA",0.000129334516818512,2065
"PHEV","SS NCA",0.000129334516818512,2066
"PHEV","SS NCA",0.000129334516818512,2067
"PHEV","SS NCA",0.000129334516818512,2068
"PHEV","SS NCA",0.000129334516818512,2069
"PHEV","SS NCA",0.000129334516818512,2070
