"Powertrain","chemistry","share_units","year"
"PHEV","NMC 532",0.00113564631469803,2053
"PHEV","NMC 532",0.00113564631469803,2054
"PHEV","NMC 532",0.00113564631469803,2055
"PHEV","NMC 532",0.00113564631469803,2056
"PHEV","NMC 532",0.00113564631469803,2057
"PHEV","NMC 532",0.00113564631469803,2058
"PHEV","NMC 532",0.00113564631469803,2059
"PHEV","NMC 532",0.00113564631469803,2060
"PHEV","NMC 532",0.00113564631469803,2061
"PHEV","NMC 532",0.00113564631469803,2062
"PHEV","NMC 532",0.00113564631469803,2063
"PHEV","NMC 532",0.00113564631469803,2064
"PHEV","NMC 532",0.00113564631469803,2065
"PHEV","NMC 532",0.00113564631469803,2066
"PHEV","NMC 532",0.00113564631469803,2067
"PHEV","NMC 532",0.00113564631469803,2068
"PHEV","NMC 532",0.00113564631469803,2069
"PHEV","NMC 532",0.00113564631469803,2070
"PHEV","NMC 811",0.155914936516305,2022
"PHEV","NMC 811",0.195966847378584,2023
"PHEV","NMC 811",0.267933009323345,2024
"PHEV","NMC 811",0.362864639344272,2025
"PHEV","NMC 811",0.449361843578183,2026
"PHEV","NMC 811",0.506083526641679,2027
"PHEV","NMC 811",0.559398952917806,2028
"PHEV","NMC 811",0.604448822330303,2029
"PHEV","NMC 811",0.645320777081443,2030
"PHEV","NMC 811",0.677540632076165,2031
"PHEV","NMC 811",0.707304688377245,2032
"PHEV","NMC 811",0.731823632894286,2033
"PHEV","NMC 811",0.755186539522587,2034
"PHEV","NMC 811",0.777565390369099,2035
"PHEV","NMC 811",0.795958084751066,2036
"PHEV","NMC 811",0.812181991048833,2037
"PHEV","NMC 811",0.826494618522833,2038
"PHEV","NMC 811",0.839102384940359,2039
"PHEV","NMC 811",0.851047881020829,2040
"PHEV","NMC 811",0.861507320647676,2041
"PHEV","NMC 811",0.870960254280861,2042
"PHEV","NMC 811",0.879528491427897,2043
"PHEV","NMC 811",0.887316835655646,2044
"PHEV","NMC 811",0.894415704369099,2045
"PHEV","NMC 811",0.900903303739353,2046
"PHEV","NMC 811",0.906847445069603,2047
"PHEV","NMC 811",0.912307068907766,2048
"PHEV","NMC 811",0.917333528728655,2049
"PHEV","NMC 811",0.921971675350342,2050
"PHEV","NMC 811",0.921971675350342,2051
"PHEV","NMC 811",0.921971675350342,2052
"PHEV","NMC 811",0.921971675350342,2053
"PHEV","NMC 811",0.921971675350342,2054
"PHEV","NMC 811",0.921971675350342,2055
"PHEV","NMC 811",0.921971675350342,2056
"PHEV","NMC 811",0.921971675350342,2057
"PHEV","NMC 811",0.921971675350342,2058
"PHEV","NMC 811",0.921971675350342,2059
"PHEV","NMC 811",0.921971675350342,2060
"PHEV","NMC 811",0.921971675350342,2061
"PHEV","NMC 811",0.921971675350342,2062
"PHEV","NMC 811",0.921971675350342,2063
"PHEV","NMC 811",0.921971675350342,2064
"PHEV","NMC 811",0.921971675350342,2065
"PHEV","NMC 811",0.921971675350342,2066
"PHEV","NMC 811",0.921971675350342,2067
"PHEV","NMC 811",0.921971675350342,2068
"PHEV","NMC 811",0.921971675350342,2069
"PHEV","NMC 811",0.921971675350342,2070
"PHEV","NCA",0.000777542176593672,2022
"PHEV","NCA",0.00060198697612613,2023
"PHEV","NCA",0.000511312786242873,2024
"PHEV","NCA",0.000454212064218198,2025
"PHEV","NCA",0.000418234210768856,2026
"PHEV","NCA",0.000385226554108758,2027
"PHEV","NCA",0.000336877621438519,2028
"PHEV","NCA",0.000300609456293907,2029
"PHEV","NCA",0.000262115608518891,2030
"PHEV","NCA",0.000234905724335884,2031
"PHEV","NCA",0.000221317992858784,2032
"PHEV","NCA",0.000195323470146638,2033
"PHEV","NCA",0.000180723937306161,2034
"PHEV","NCA",0.000169069394132329,2035
"PHEV","NCA",0.000158605316776042,2036
"PHEV","NCA",0.000146490471741673,2037
"PHEV","NCA",0.00013368243192024,2038
"PHEV","NCA",0.000119658488943197,2039
"PHEV","NCA",0.000106012980459607,2040
"PHEV","NCA",9.67764374162497e-05,2041
"PHEV","NCA",8.84104946911083e-05,2042
"PHEV","NCA",8.08284185461261e-05,2043
"PHEV","NCA",7.39518886125763e-05,2044
"PHEV","NCA",6.77104382781045e-05,2045
"PHEV","NCA",6.20408170181293e-05,2046
"PHEV","NCA",5.68863346589002e-05,2047
"PHEV","NCA",5.21962222926282e-05,2048
"PHEV","NCA",4.79250289562708e-05,2049
"PHEV","NCA",4.40320635638012e-05,2050
"PHEV","NCA",4.40320635638012e-05,2051
"PHEV","NCA",4.40320635638012e-05,2052
"PHEV","NCA",4.40320635638012e-05,2053
"PHEV","NCA",4.40320635638012e-05,2054
"PHEV","NCA",4.40320635638012e-05,2055
"PHEV","NCA",4.40320635638012e-05,2056
"PHEV","NCA",4.40320635638012e-05,2057
"PHEV","NCA",4.40320635638012e-05,2058
"PHEV","NCA",4.40320635638012e-05,2059
"PHEV","NCA",4.40320635638012e-05,2060
"PHEV","NCA",4.40320635638012e-05,2061
"PHEV","NCA",4.40320635638012e-05,2062
"PHEV","NCA",4.40320635638012e-05,2063
"PHEV","NCA",4.40320635638012e-05,2064
"PHEV","NCA",4.40320635638012e-05,2065
"PHEV","NCA",4.40320635638012e-05,2066
"PHEV","NCA",4.40320635638012e-05,2067
"PHEV","NCA",4.40320635638012e-05,2068
"PHEV","NCA",4.40320635638012e-05,2069
"PHEV","NCA",4.40320635638012e-05,2070
