"Powertrain","chemistry","share_units","year"
"BEV","LMO",2.39500188201575e-06,2057
"BEV","LMO",2.39500188201575e-06,2058
"BEV","LMO",2.39500188201575e-06,2059
"BEV","LMO",2.39500188201575e-06,2060
"BEV","LMO",2.39500188201575e-06,2061
"BEV","LMO",2.39500188201575e-06,2062
"BEV","LMO",2.39500188201575e-06,2063
"BEV","LMO",2.39500188201575e-06,2064
"BEV","LMO",2.39500188201575e-06,2065
"BEV","LMO",2.39500188201575e-06,2066
"BEV","LMO",2.39500188201575e-06,2067
"BEV","LMO",2.39500188201575e-06,2068
"BEV","LMO",2.39500188201575e-06,2069
"BEV","LMO",2.39500188201575e-06,2070
"BEV","LFP",0.345379868299084,2022
"BEV","LFP",0.414932916710893,2023
"BEV","LFP",0.465071659185774,2024
"BEV","LFP",0.483498014728996,2025
"BEV","LFP",0.499259613759639,2026
"BEV","LFP",0.516418813092183,2027
"BEV","LFP",0.533069295708945,2028
"BEV","LFP",0.544684790454909,2029
"BEV","LFP",0.554659629446709,2030
"BEV","LFP",0.568918602425155,2031
"BEV","LFP",0.578872897639839,2032
"BEV","LFP",0.592217783200869,2033
"BEV","LFP",0.60256140610824,2034
"BEV","LFP",0.609748720585699,2035
"BEV","LFP",0.617327044134821,2036
"BEV","LFP",0.625122363932315,2037
"BEV","LFP",0.633402313212991,2038
"BEV","LFP",0.642545608288408,2039
"BEV","LFP",0.650432307738233,2040
"BEV","LFP",0.656192075241599,2041
"BEV","LFP",0.661337084860385,2042
"BEV","LFP",0.665925876800357,2043
"BEV","LFP",0.670010597652103,2044
"BEV","LFP",0.673637692785562,2045
"BEV","LFP",0.676848531422809,2046
"BEV","LFP",0.679679969323133,2047
"BEV","LFP",0.682164853748617,2048
"BEV","LFP",0.68433247526101,2049
"BEV","LFP",0.686208970813435,2050
"BEV","LFP",0.686208970813435,2051
"BEV","LFP",0.686208970813435,2052
"BEV","LFP",0.686208970813435,2053
"BEV","LFP",0.686208970813435,2054
"BEV","LFP",0.686208970813435,2055
"BEV","LFP",0.686208970813435,2056
"BEV","LFP",0.686208970813435,2057
"BEV","LFP",0.686208970813435,2058
"BEV","LFP",0.686208970813435,2059
"BEV","LFP",0.686208970813435,2060
"BEV","LFP",0.686208970813435,2061
"BEV","LFP",0.686208970813435,2062
"BEV","LFP",0.686208970813435,2063
"BEV","LFP",0.686208970813435,2064
"BEV","LFP",0.686208970813435,2065
"BEV","LFP",0.686208970813435,2066
"BEV","LFP",0.686208970813435,2067
"BEV","LFP",0.686208970813435,2068
"BEV","LFP",0.686208970813435,2069
"BEV","LFP",0.686208970813435,2070
"BEV","NMC 622",0.212877209732372,2022
"BEV","NMC 622",0.175796141418558,2023
"BEV","NMC 622",0.149847791839985,2024
"BEV","NMC 622",0.129296311250891,2025
"BEV","NMC 622",0.114397217597665,2026
"BEV","NMC 622",0.105000345274708,2027
"BEV","NMC 622",0.0962845887361882,2028
"BEV","NMC 622",0.0891653697086371,2029
"BEV","NMC 622",0.0827492646016254,2030
"BEV","NMC 622",0.0746865838428873,2031
"BEV","NMC 622",0.0675555807769502,2032
"BEV","NMC 622",0.0602282539752533,2033
"BEV","NMC 622",0.0533095119650552,2034
"BEV","NMC 622",0.0471188847794803,2035
"BEV","NMC 622",0.0416500776637958,2036
"BEV","NMC 622",0.0366938184163638,2037
"BEV","NMC 622",0.0319691768747257,2038
"BEV","NMC 622",0.0273780306804766,2039
"BEV","NMC 622",0.0231516989088999,2040
"BEV","NMC 622",0.0200987111915754,2041
"BEV","NMC 622",0.0174533759714789,2042
"BEV","NMC 622",0.0151609430964771,2043
"BEV","NMC 622",0.0131739356274487,2044
"BEV","NMC 622",0.0114512328179972,2045
"BEV","NMC 622",0.00995724997345514,2046
"BEV","NMC 622",0.00866121168715999,2047
"BEV","NMC 622",0.00753651226246065,2048
"BEV","NMC 622",0.00656015581724372,2049
"BEV","NMC 622",0.00571226812139491,2050
"BEV","NMC 622",0.00571226812139491,2051
"BEV","NMC 622",0.00571226812139491,2052
"BEV","NMC 622",0.00571226812139491,2053
"BEV","NMC 622",0.00571226812139491,2054
"BEV","NMC 622",0.00571226812139491,2055
"BEV","NMC 622",0.00571226812139491,2056
"BEV","NMC 622",0.00571226812139491,2057
"BEV","NMC 622",0.00571226812139491,2058
"BEV","NMC 622",0.00571226812139491,2059
"BEV","NMC 622",0.00571226812139491,2060
"BEV","NMC 622",0.00571226812139491,2061
"BEV","NMC 622",0.00571226812139491,2062
"BEV","NMC 622",0.00571226812139491,2063
"BEV","NMC 622",0.00571226812139491,2064
"BEV","NMC 622",0.00571226812139491,2065
"BEV","NMC 622",0.00571226812139491,2066
"BEV","NMC 622",0.00571226812139491,2067
"BEV","NMC 622",0.00571226812139491,2068
"BEV","NMC 622",0.00571226812139491,2069
"BEV","NMC 622",0.00571226812139491,2070
"BEV","NMC 532",0.12393404171362,2022
"BEV","NMC 532",0.13129559335815,2023
"BEV","NMC 532",0.101854013872335,2024
"BEV","NMC 532",0.0747726244956896,2025
"BEV","NMC 532",0.0515219961545137,2026
"BEV","NMC 532",0.0420802487202317,2027
"BEV","NMC 532",0.0335857008496797,2028
"BEV","NMC 532",0.0270723160885881,2029
"BEV","NMC 532",0.0216898092742543,2030
"BEV","NMC 532",0.0183102839316805,2031
"BEV","NMC 532",0.0160846355019281,2032
"BEV","NMC 532",0.014562380727559,2033
"BEV","NMC 532",0.0132692999417972,2034
"BEV","NMC 532",0.0118396860073741,2035
"BEV","NMC 532",0.0110514208886437,2036
"BEV","NMC 532",0.010180706717321,2037
"BEV","NMC 532",0.00934890488889738,2038
"BEV","NMC 532",0.00848227020642829,2039
"BEV","NMC 532",0.00762041359437259,2040
"BEV","NMC 532",0.00698215268999881,2041
"BEV","NMC 532",0.00639920512336583,2042
"BEV","NMC 532",0.00586675915973725,2043
"BEV","NMC 532",0.00538038104922582,2044
"BEV","NMC 532",0.00493600052104458,2045
"BEV","NMC 532",0.00452989168282556,2046
"BEV","NMC 532",0.00415865138616594,2047
"BEV","NMC 532",0.00381917648313131,2048
"BEV","NMC 532",0.0035086409454986,2049
"BEV","NMC 532",0.00322447349519562,2050
"BEV","NMC 532",0.00322447349519562,2051
"BEV","NMC 532",0.00322447349519562,2052
"BEV","NMC 532",0.00322447349519562,2053
"BEV","NMC 532",0.00322447349519562,2054
"BEV","NMC 532",0.00322447349519562,2055
"BEV","NMC 532",0.00322447349519562,2056
"BEV","NMC 532",0.00322447349519562,2057
"BEV","NMC 532",0.00322447349519562,2058
"BEV","NMC 532",0.00322447349519562,2059
"BEV","NMC 532",0.00322447349519562,2060
"BEV","NMC 532",0.00322447349519562,2061
"BEV","NMC 532",0.00322447349519562,2062
"BEV","NMC 532",0.00322447349519562,2063
"BEV","NMC 532",0.00322447349519562,2064
"BEV","NMC 532",0.00322447349519562,2065
"BEV","NMC 532",0.00322447349519562,2066
"BEV","NMC 532",0.00322447349519562,2067
"BEV","NMC 532",0.00322447349519562,2068
"BEV","NMC 532",0.00322447349519562,2069
"BEV","NMC 532",0.00322447349519562,2070
"BEV","NMC 811",0.134529822180844,2022
"BEV","NMC 811",0.125035174047002,2023
"BEV","NMC 811",0.135742131268445,2024
"BEV","NMC 811",0.156703069513977,2025
"BEV","NMC 811",0.172210812271107,2026
"BEV","NMC 811",0.17517229480693,2027
"BEV","NMC 811",0.178383378494622,2028
"BEV","NMC 811",0.181141523681162,2029
"BEV","NMC 811",0.184006763538608,2030
"BEV","NMC 811",0.183679643309534,2031
"BEV","NMC 811",0.18383381489515,2032
"BEV","NMC 811",0.182605865684707,2033
"BEV","NMC 811",0.182057351451566,2034
"BEV","NMC 811",0.182718749470916,2035
"BEV","NMC 811",0.182325909479762,2036
"BEV","NMC 811",0.18173064104454,2037
"BEV","NMC 811",0.180814877915152,2038
"BEV","NMC 811",0.179508009782453,2039
"BEV","NMC 811",0.178733852920731,2040
"BEV","NMC 811",0.178047868286272,2041
"BEV","NMC 811",0.177415937257063,2042
"BEV","NMC 811",0.176841430973099,2043
"BEV","NMC 811",0.176326650120851,2044
"BEV","NMC 811",0.175873044387154,2045
"BEV","NMC 811",0.175481389243748,2046
"BEV","NMC 811",0.175151928777451,2047
"BEV","NMC 811",0.174884491278597,2048
"BEV","NMC 811",0.174678582837027,2049
"BEV","NMC 811",0.174533463102221,2050
"BEV","NMC 811",0.174533463102221,2051
"BEV","NMC 811",0.174533463102221,2052
"BEV","NMC 811",0.174533463102221,2053
"BEV","NMC 811",0.174533463102221,2054
"BEV","NMC 811",0.174533463102221,2055
"BEV","NMC 811",0.174533463102221,2056
"BEV","NMC 811",0.174533463102221,2057
"BEV","NMC 811",0.174533463102221,2058
"BEV","NMC 811",0.174533463102221,2059
"BEV","NMC 811",0.174533463102221,2060
"BEV","NMC 811",0.174533463102221,2061
"BEV","NMC 811",0.174533463102221,2062
"BEV","NMC 811",0.174533463102221,2063
"BEV","NMC 811",0.174533463102221,2064
"BEV","NMC 811",0.174533463102221,2065
"BEV","NMC 811",0.174533463102221,2066
"BEV","NMC 811",0.174533463102221,2067
"BEV","NMC 811",0.174533463102221,2068
"BEV","NMC 811",0.174533463102221,2069
"BEV","NMC 811",0.174533463102221,2070
"BEV","NMC 721",0.0535295082954972,2022
"BEV","NMC 721",0.0497515813064903,2023
"BEV","NMC 721",0.0540118869109556,2024
"BEV","NMC 721",0.0623522585810177,2025
"BEV","NMC 721",0.0685228000349884,2026
"BEV","NMC 721",0.0697011759623365,2027
"BEV","NMC 721",0.0709788683587983,2028
"BEV","NMC 721",0.0720763362157365,2029
"BEV","NMC 721",0.0732164171155058,2030
"BEV","NMC 721",0.073086255752531,2031
"BEV","NMC 721",0.0731476007319367,2032
"BEV","NMC 721",0.0726589989008981,2033
"BEV","NMC 721",0.0724407447122197,2034
"BEV","NMC 721",0.0727039154366696,2035
"BEV","NMC 721",0.0725476041353954,2036
"BEV","NMC 721",0.0723107464177184,2037
"BEV","NMC 721",0.0719463636419395,2038
"BEV","NMC 721",0.071426359917736,2039
"BEV","NMC 721",0.0711183223727535,2040
"BEV","NMC 721",0.0708453686173288,2041
"BEV","NMC 721",0.0705939228284186,2042
"BEV","NMC 721",0.0703653263849329,2043
"BEV","NMC 721",0.0701604947315935,2044
"BEV","NMC 721",0.0699800046997834,2045
"BEV","NMC 721",0.0698241648502391,2046
"BEV","NMC 721",0.0696930723052716,2047
"BEV","NMC 721",0.0695866587414881,2048
"BEV","NMC 721",0.069504727631698,2049
"BEV","NMC 721",0.0694469843899232,2050
"BEV","NMC 721",0.0694469843899232,2051
"BEV","NMC 721",0.0694469843899232,2052
"BEV","NMC 721",0.0694469843899232,2053
"BEV","NMC 721",0.0694469843899232,2054
"BEV","NMC 721",0.0694469843899232,2055
"BEV","NMC 721",0.0694469843899232,2056
"BEV","NMC 721",0.0694469843899232,2057
"BEV","NMC 721",0.0694469843899232,2058
"BEV","NMC 721",0.0694469843899232,2059
"BEV","NMC 721",0.0694469843899232,2060
"BEV","NMC 721",0.0694469843899232,2061
"BEV","NMC 721",0.0694469843899232,2062
"BEV","NMC 721",0.0694469843899232,2063
"BEV","NMC 721",0.0694469843899232,2064
"BEV","NMC 721",0.0694469843899232,2065
"BEV","NMC 721",0.0694469843899232,2066
"BEV","NMC 721",0.0694469843899232,2067
"BEV","NMC 721",0.0694469843899232,2068
"BEV","NMC 721",0.0694469843899232,2069
"BEV","NMC 721",0.0694469843899232,2070
"BEV","NMCA 89:4:4:3",0.040486560200119,2022
"BEV","NMCA 89:4:4:3",0.0376291592386207,2023
"BEV","NMCA 89:4:4:3",0.0408514029097923,2024
"BEV","NMCA 89:4:4:3",0.0471595677045685,2025
"BEV","NMCA 89:4:4:3",0.0518266010100945,2026
"BEV","NMCA 89:4:4:3",0.0527178550013993,2027
"BEV","NMCA 89:4:4:3",0.0536842261072393,2028
"BEV","NMCA 89:4:4:3",0.0545142860101313,2029
"BEV","NMCA 89:4:4:3",0.0553765759031509,2030
"BEV","NMCA 89:4:4:3",0.0552781295316894,2031
"BEV","NMCA 89:4:4:3",0.0553245272528861,2032
"BEV","NMCA 89:4:4:3",0.0549549776703075,2033
"BEV","NMCA 89:4:4:3",0.054789903085649,2034
"BEV","NMCA 89:4:4:3",0.0549889498865187,2035
"BEV","NMCA 89:4:4:3",0.054870725245372,2036
"BEV","NMCA 89:4:4:3",0.0546915800495548,2037
"BEV","NMCA 89:4:4:3",0.0544159824276597,2038
"BEV","NMCA 89:4:4:3",0.0540226823067612,2039
"BEV","NMCA 89:4:4:3",0.0537897008913523,2040
"BEV","NMCA 89:4:4:3",0.0535832547833506,2041
"BEV","NMCA 89:4:4:3",0.053393076031594,2042
"BEV","NMCA 89:4:4:3",0.0532201791759079,2043
"BEV","NMCA 89:4:4:3",0.0530652566046405,2044
"BEV","NMCA 89:4:4:3",0.0529287445989994,2045
"BEV","NMCA 89:4:4:3",0.0528108765361111,2046
"BEV","NMCA 89:4:4:3",0.0527117258735585,2047
"BEV","NMCA 89:4:4:3",0.0526312409355605,2048
"BEV","NMCA 89:4:4:3",0.052569273080551,2049
"BEV","NMCA 89:4:4:3",0.0525255995010861,2050
"BEV","NMCA 89:4:4:3",0.0525255995010861,2051
"BEV","NMCA 89:4:4:3",0.0525255995010861,2052
"BEV","NMCA 89:4:4:3",0.0525255995010861,2053
"BEV","NMCA 89:4:4:3",0.0525255995010861,2054
"BEV","NMCA 89:4:4:3",0.0525255995010861,2055
"BEV","NMCA 89:4:4:3",0.0525255995010861,2056
"BEV","NMCA 89:4:4:3",0.0525255995010861,2057
"BEV","NMCA 89:4:4:3",0.0525255995010861,2058
"BEV","NMCA 89:4:4:3",0.0525255995010861,2059
"BEV","NMCA 89:4:4:3",0.0525255995010861,2060
"BEV","NMCA 89:4:4:3",0.0525255995010861,2061
"BEV","NMCA 89:4:4:3",0.0525255995010861,2062
"BEV","NMCA 89:4:4:3",0.0525255995010861,2063
"BEV","NMCA 89:4:4:3",0.0525255995010861,2064
"BEV","NMCA 89:4:4:3",0.0525255995010861,2065
"BEV","NMCA 89:4:4:3",0.0525255995010861,2066
"BEV","NMCA 89:4:4:3",0.0525255995010861,2067
"BEV","NMCA 89:4:4:3",0.0525255995010861,2068
"BEV","NMCA 89:4:4:3",0.0525255995010861,2069
"BEV","NMCA 89:4:4:3",0.0525255995010861,2070
"BEV","NCA",0.0671709549520193,2022
"BEV","NCA",0.050816775710369,2023
"BEV","NCA",0.0426090268963798,2024
"BEV","NCA",0.038576506810318,2025
"BEV","NCA",0.0366802629451702,2026
"BEV","NCA",0.0348057489853689,2027
"BEV","NCA",0.0314983235414076,2028
"BEV","NCA",0.0293137379056557,2029
"BEV","NCA",0.0267251229014711,2030
"BEV","NCA",0.0248207253948922,2031
"BEV","NCA",0.0242709224420133,2032
"BEV","NCA",0.0221327376156333,2033
"BEV","NCA",0.0211873800719627,2034
"BEV","NCA",0.0205990826621391,2035
"BEV","NCA",0.020006233904776,2036
"BEV","NCA",0.0191047110876577,2037
"BEV","NCA",0.017987284595365,2038
"BEV","NCA",0.0165676020694746,2039
"BEV","NCA",0.0151263504325547,2040
"BEV","NCA",0.0142321070749854,2041
"BEV","NCA",0.0133946120037728,2042
"BEV","NCA",0.0126103346750884,2043
"BEV","NCA",0.0118758754217541,2044
"BEV","NCA",0.0111879892864399,2045
"BEV","NCA",0.0105435996863599,2046
"BEV","NCA",0.00993980473292386,2047
"BEV","NCA",0.00937387829872046,2048
"BEV","NCA",0.00884326738733473,2049
"BEV","NCA",0.00834558696321945,2050
"BEV","NCA",0.00834558696321945,2051
"BEV","NCA",0.00834558696321945,2052
"BEV","NCA",0.00834558696321945,2053
"BEV","NCA",0.00834558696321945,2054
"BEV","NCA",0.00834558696321945,2055
"BEV","NCA",0.00834558696321945,2056
"BEV","NCA",0.00834558696321945,2057
"BEV","NCA",0.00834558696321945,2058
"BEV","NCA",0.00834558696321945,2059
"BEV","NCA",0.00834558696321945,2060
"BEV","NCA",0.00834558696321945,2061
"BEV","NCA",0.00834558696321945,2062
"BEV","NCA",0.00834558696321945,2063
"BEV","NCA",0.00834558696321945,2064
"BEV","NCA",0.00834558696321945,2065
"BEV","NCA",0.00834558696321945,2066
"BEV","NCA",0.00834558696321945,2067
"BEV","NCA",0.00834558696321945,2068
"BEV","NCA",0.00834558696321945,2069
"BEV","NCA",0.00834558696321945,2070
"PHEV","NMC 111",0.124738168099098,2022
"PHEV","NMC 111",0.0816843214936203,2023
"PHEV","NMC 111",0.0541834561086639,2024
"PHEV","NMC 111",0.040526419136976,2025
"PHEV","NMC 111",0.0290600645173085,2026
"PHEV","NMC 111",0.0208687287137682,2027
"PHEV","NMC 111",0.0125102134918783,2028
"PHEV","NMC 111",0.009878861725008,2029
"PHEV","NMC 111",0.0075132044734685,2030
"PHEV","NMC 111",0.00569153398751579,2031
"PHEV","NMC 111",0.00417404039489441,2032
"PHEV","NMC 111",0.00287204749720323,2033
"PHEV","NMC 111",0.00169511628006358,2034
"PHEV","NMC 111",0.00122529427940213,2035
"PHEV","NMC 111",0.000945475913303863,2036
"PHEV","NMC 111",0.000695657438137349,2037
"PHEV","NMC 111",0.000473886423930229,2038
"PHEV","NMC 111",0.000276918443165733,2039
"PHEV","NMC 111",9.96762508115828e-05,2040
"PHEV","NMC 111",6.26586321853527e-05,2041
"PHEV","NMC 111",3.94282763204523e-05,2042
"PHEV","NMC 111",2.48346773230483e-05,2043
"PHEV","NMC 111",1.56573489713515e-05,2044
"PHEV","NMC 111",9.88033237771914e-06,2045
"PHEV","NMC 111",6.24026458668246e-06,2046
"PHEV","NMC 111",3.94454779854187e-06,2047
"PHEV","NMC 111",2.49539416448549e-06,2048
"PHEV","NMC 111",1.57984382183548e-06,2049
"PHEV","NMC 111",1.00094004630291e-06,2050
"PHEV","NMC 111",1.00094004630291e-06,2051
"PHEV","NMC 111",1.00094004630291e-06,2052
"PHEV","NMC 111",1.00094004630291e-06,2053
"PHEV","NMC 111",1.00094004630291e-06,2054
"PHEV","NMC 111",1.00094004630291e-06,2055
"PHEV","NMC 111",1.00094004630291e-06,2056
"PHEV","NMC 111",1.00094004630291e-06,2057
"PHEV","NMC 111",1.00094004630291e-06,2058
"PHEV","NMC 111",1.00094004630291e-06,2059
"PHEV","NMC 111",1.00094004630291e-06,2060
"PHEV","NMC 111",1.00094004630291e-06,2061
"PHEV","NMC 111",1.00094004630291e-06,2062
"PHEV","NMC 111",1.00094004630291e-06,2063
"PHEV","NMC 111",1.00094004630291e-06,2064
"PHEV","NMC 111",1.00094004630291e-06,2065
"PHEV","NMC 111",1.00094004630291e-06,2066
"PHEV","NMC 111",1.00094004630291e-06,2067
"PHEV","NMC 111",1.00094004630291e-06,2068
"PHEV","NMC 111",1.00094004630291e-06,2069
"PHEV","NMC 111",1.00094004630291e-06,2070
"PHEV","LMO",0.0136639752193393,2022
"PHEV","LMO",0.0122486918244562,2023
"PHEV","LMO",0.00933043862868299,2024
"PHEV","LMO",0.00807035427033065,2025
"PHEV","LMO",0.00632026515116407,2026
"PHEV","LMO",0.00513148161846778,2027
"PHEV","LMO",0.00421240500714239,2028
"PHEV","LMO",0.00392600525908927,2029
"PHEV","LMO",0.00350583871303875,2030
"PHEV","LMO",0.00328362711348317,2031
"PHEV","LMO",0.00307462322691832,2032
"PHEV","LMO",0.00292340825307959,2033
"PHEV","LMO",0.00276534169515997,2034
"PHEV","LMO",0.00247008448603475,2035
"PHEV","LMO",0.00232472205744655,2036
"PHEV","LMO",0.0022216235446722,2037
"PHEV","LMO",0.00212742007512406,2038
"PHEV","LMO",0.00203536604523134,2039
"PHEV","LMO",0.00195408815638393,2040
"PHEV","LMO",0.00187044359895367,2041
"PHEV","LMO",0.00179218462433979,2042
"PHEV","LMO",0.00171887670463998,2043
"PHEV","LMO",0.00165012059258431,2044
"PHEV","LMO",0.00158555114690555,2045
"PHEV","LMO",0.00152483535926382,2046
"PHEV","LMO",0.00146767001583171,2047
"PHEV","LMO",0.00141377924764575,2048
"PHEV","LMO",0.00136291211545012,2049
"PHEV","LMO",0.00131484030911373,2050
"PHEV","LMO",0.00131484030911373,2051
"PHEV","LMO",0.00131484030911373,2052
"PHEV","LMO",0.00131484030911373,2053
"PHEV","LMO",0.00131484030911373,2054
"PHEV","LMO",0.00131484030911373,2055
"PHEV","LMO",0.00131484030911373,2056
"PHEV","LMO",0.00131484030911373,2057
"PHEV","LMO",0.00131484030911373,2058
"PHEV","LMO",0.00131484030911373,2059
"PHEV","LMO",0.00131484030911373,2060
"PHEV","LMO",0.00131484030911373,2061
"PHEV","LMO",0.00131484030911373,2062
"PHEV","LMO",0.00131484030911373,2063
"PHEV","LMO",0.00131484030911373,2064
"PHEV","LMO",0.00131484030911373,2065
"PHEV","LMO",0.00131484030911373,2066
"PHEV","LMO",0.00131484030911373,2067
"PHEV","LMO",0.00131484030911373,2068
"PHEV","LMO",0.00131484030911373,2069
"PHEV","LMO",0.00131484030911373,2070
"PHEV","LFP",0.335792986387768,2022
"PHEV","LFP",0.442091353652867,2023
"PHEV","LFP",0.525187750263771,2024
"PHEV","LFP",0.569951726653932,2025
"PHEV","LFP",0.607703950137345,2026
"PHEV","LFP",0.639735410157155,2027
"PHEV","LFP",0.668615886032649,2028
"PHEV","LFP",0.687889738679289,2029
"PHEV","LFP",0.70416029560182,2030
"PHEV","LFP",0.723042715405162,2031
"PHEV","LFP",0.737761911599068,2032
"PHEV","LFP",0.753486005271172,2033
"PHEV","LFP",0.766662646366969,2034
"PHEV","LFP",0.776659729590218,2035
"PHEV","LFP",0.786008738691827,2036
"PHEV","LFP",0.794808859877587,2037
"PHEV","LFP",0.803429355177878,2038
"PHEV","LFP",0.812143551382467,2039
"PHEV","LFP",0.819624998901414,2040
"PHEV","LFP",0.825239774216853,2041
"PHEV","LFP",0.830172977983349,2042
"PHEV","LFP",0.834512618868411,2043
"PHEV","LFP",0.83833321132949,2044
"PHEV","LFP",0.841698140780153,2045
"PHEV","LFP",0.844661546362183,2046
"PHEV","LFP",0.847269836914695,2047
"PHEV","LFP",0.849562923780057,2048
"PHEV","LFP",0.851575231894652,2049
"PHEV","LFP",0.853336535040592,2050
"PHEV","LFP",0.853336535040592,2051
"PHEV","LFP",0.853336535040592,2052
"PHEV","LFP",0.853336535040592,2053
"PHEV","LFP",0.853336535040592,2054
"PHEV","LFP",0.853336535040592,2055
"PHEV","LFP",0.853336535040592,2056
"PHEV","LFP",0.853336535040592,2057
"PHEV","LFP",0.853336535040592,2058
"PHEV","LFP",0.853336535040592,2059
"PHEV","LFP",0.853336535040592,2060
"PHEV","LFP",0.853336535040592,2061
"PHEV","LFP",0.853336535040592,2062
"PHEV","LFP",0.853336535040592,2063
"PHEV","LFP",0.853336535040592,2064
"PHEV","LFP",0.853336535040592,2065
"PHEV","LFP",0.853336535040592,2066
"PHEV","LFP",0.853336535040592,2067
"PHEV","LFP",0.853336535040592,2068
"PHEV","LFP",0.853336535040592,2069
"PHEV","LFP",0.853336535040592,2070
"PHEV","NMC 622",0.273347751971254,2022
"PHEV","NMC 622",0.221573875351579,2023
"PHEV","NMC 622",0.18450442355823,2024
"PHEV","NMC 622",0.156039345579784,2025
"PHEV","NMC 622",0.135574021844438,2026
"PHEV","NMC 622",0.121554212200752,2027
"PHEV","NMC 622",0.109067143508205,2028
"PHEV","NMC 622",0.0988004473457258,2029
"PHEV","NMC 622",0.0899149635593538,2030
"PHEV","NMC 622",0.0795137447367144,2031
"PHEV","NMC 622",0.0707788517885401,2032
"PHEV","NMC 622",0.0619558578737387,2033
"PHEV","NMC 622",0.0540345614490776,2034
"PHEV","NMC 622",0.0471829830569739,2035
"PHEV","NMC 622",0.0411960535137214,2036
"PHEV","NMC 622",0.0358529558990265,2037
